Label,DC10_R1T6_1,DC10_R2T6_1,DC10_R3T6_1,DC12_R1T6_1,DC12_R1T6_2,DC12_R2T6_1,DC12_R2T6_2,DC12_R3T6_1,DC12_R3T6_2,DC13_R1T6_1,DC13_R1T6_3,DC13_R2T6_1,DC13_R2T6_3,DC13_R3T6_1,DC13_R3T6_3,DC14_R1T6_1,DC14_R1T6_4,DC14_R2T6_1,DC14_R2T6_4,DC14_R3T6_1,DC14_R3T6_4,DC15_R1T6_1,DC15_R1T6_5,DC15_R2T6_1,DC15_R2T6_5,DC15_R3T6_1,DC15_R3T6_5,DC16_R1T6_1,DC16_R1T6_6,DC16_R2T6_1,DC16_R2T6_6,DC16_R3T6_1,DC16_R3T6_6,DC17_R1T6_1,DC17_R1T6_7,DC17_R2T6_1,DC17_R2T6_7,DC17_R3T6_1,DC17_R3T6_7,DC18_R1T6_1,DC18_R1T6_8,DC18_R2T6_1,DC18_R2T6_8,DC18_R3T6_1,DC18_R3T6_8,DC20_R1T6_2,DC20_R2T6_2,DC20_R3T6_2,DC23_R1T6_2,DC23_R1T6_3,DC23_R2T6_2,DC23_R2T6_3,DC23_R3T6_2,DC23_R3T6_3,DC24_R1T6_2,DC24_R1T6_4,DC24_R2T6_2,DC24_R2T6_4,DC24_R3T6_2,DC24_R3T6_4,DC25_R1T6_2,DC25_R1T6_5,DC25_R2T6_2,DC25_R2T6_5,DC25_R3T6_2,DC25_R3T6_5,DC26_R1T6_2,DC26_R1T6_6,DC26_R2T6_2,DC26_R2T6_6,DC27_R1T6_2,DC27_R1T6_7,DC27_R2T6_2,DC27_R2T6_7,DC27_R3T6_2,DC27_R3T6_7,DC28_R1T6_2,DC28_R1T6_8,DC28_R2T6_2,DC28_R2T6_8,DC30_R1T6_3,DC30_R2T6_3,DC30_R3T6_3,DC34_R1T6_3,DC34_R1T6_4,DC34_R2T6_3,DC34_R2T6_4,DC34_R3T6_3,DC34_R3T6_4,DC35_R1T6_3,DC35_R1T6_5,DC35_R2T6_3,DC35_R2T6_5,DC35_R3T6_3,DC35_R3T6_5,DC36_R1T6_3,DC36_R1T6_6,DC36_R2T6_3,DC36_R2T6_6,DC36_R3T6_3,DC36_R3T6_6,DC37_R1T6_3,DC37_R1T6_7,DC37_R2T6_3,DC37_R2T6_7,DC37_R3T6_3,DC37_R3T6_7,DC38_R1T6_3,DC38_R1T6_8,DC38_R2T6_3,DC38_R2T6_8,DC38_R3T6_3,DC38_R3T6_8,DC40_R1T6_4,DC40_R2T6_4,DC40_R3T6_4,DC45_R1T6_4,DC45_R1T6_5,DC45_R2T6_4,DC45_R2T6_5,DC45_R3T6_4,DC45_R3T6_5,DC46_R1T6_4,DC46_R1T6_6,DC46_R2T6_4,DC46_R2T6_6,DC46_R3T6_4,DC46_R3T6_6,DC47_R1T6_4,DC47_R1T6_7,DC47_R2T6_4,DC47_R2T6_7,DC47_R3T6_4,DC47_R3T6_7,DC48_R1T6_4,DC48_R1T6_8,DC48_R2T6_4,DC48_R2T6_8,DC48_R3T6_4,DC48_R3T6_8,DC50_R1TWB_5,DC50_R2TWB_5,DC50_R3TWB_5,DC56_R1T6_5,DC56_R1T6_6,DC56_R2T6_5,DC56_R2T6_6,DC56_R3T6_5,DC56_R3T6_6,DC57_R1TWB_5,DC57_R1TWB_7,DC57_R2TWB_5,DC57_R2TWB_7,DC57_R3TWB_5,DC57_R3TWB_7,DC58_R1T6_5,DC58_R1T6_8,DC58_R2T6_5,DC58_R2T6_8,DC58_R3T6_5,DC58_R3T6_8,DC60_R1T6_6,DC60_R2T6_6,DC60_R3T6_6,DC67_R1T6_6,DC67_R1T6_7,DC67_R2T6_6,DC67_R2T6_7,DC67_R3T6_6,DC67_R3T6_7,DC68_R1T6_6,DC68_R1T6_8,DC68_R2T6_6,DC68_R2T6_8,DC68_R3T6_6,DC68_R3T6_8,DC70_R1TWB_7,DC70_R2T6_7,DC70_R3TWB_7,DC78_R1T6_7,DC78_R1T6_8,DC78_R2T6_7,DC78_R2T6_8,DC78_R3T6_7,DC78_R3T6_8,DN82_R3TX_8,DN86_R1TX_8
PTHR10826,69.39,74.09,70.26,44.56,54.39,66.5,65.26,73.83,33.74,70.56,59.59,82.51,37.2,94.65,61.89,64.79,7.71,76.26,1.57,33.47,0.0,69.53,25.77,86.01,28.17,289.94,52.2,65.14,97.38,79.88,66.25,67.3,143.9,78.97,28.23,82.69,17.55,88.77,11.76,41.84,7.32,25.53,1.26,38.97,14.38,66.64,82.69,3.19,65.43,22.99,51.46,50.94,57.47,59.71,59.28,0.24,78.12,0.67,47.88,13.92,29.48,36.35,24.5,33.22,24.41,38.48,89.7,194.61,63.07,173.28,52.15,10.53,69.64,3.93,0.0,44.14,70.47,68.61,48.74,52.99,251.77,59.07,54.83,52.94,45.93,59.21,3.94,95.02,0.0,23.42,62.89,5.14,63.22,9.36,74.8,25.56,0.0,29.68,0.0,19.49,4.69,48.33,0.0,40.49,0.0,36.77,0.0,49.11,47.31,52.19,66.35,31.82,8.0,47.37,66.92,59.19,0.0,51.63,0.28,54.95,0.0,52.92,71.21,45.83,76.33,188.44,42.32,144.33,12.05,62.3,33.62,62.95,34.68,79.26,19.82,63.26,0.0,97.08,0.0,87.2,48.88,62.32,46.14,61.15,0.0,57.69,0.0,66.1,0.0,64.11,24.45,49.51,61.22,59.54,32.69,53.71,11.87,73.39,13.55,44.22,17.37,140.53,142.09,181.81,134.14,22.03,132.34,15.35,135.26,18.21,100.59,51.0,111.48,38.59,120.74,46.25,13.24,24.13,17.08,26.21,63.8,84.36,85.63,22.16,59.84,96.1,94.08
PTHR15157,35.31,39.33,38.74,55.89,26.86,46.67,20.25,53.56,12.82,54.5,23.3,49.26,18.13,54.27,27.5,38.18,3.37,44.92,6.14,53.06,0.0,25.79,29.57,32.08,31.27,35.34,28.66,46.05,56.1,37.02,37.7,57.37,59.53,48.4,11.83,35.26,18.01,33.55,16.86,37.52,3.46,33.54,1.13,39.39,5.8,42.66,23.9,1.69,37.37,23.23,42.51,32.84,34.88,12.63,23.93,2.3,25.66,0.0,36.35,4.76,14.49,51.36,17.91,48.77,18.1,51.23,33.68,54.91,19.31,79.29,12.95,21.67,22.5,9.75,0.0,30.54,31.63,31.23,18.32,30.87,38.98,29.68,28.35,24.42,13.02,29.25,0.93,25.34,0.0,10.23,40.64,4.7,41.97,1.01,41.11,17.73,0.0,19.85,0.0,13.04,0.0,35.55,0.0,36.06,0.0,33.37,0.0,27.88,14.94,32.01,30.64,28.33,2.86,24.83,17.25,8.62,0.0,44.49,0.0,52.08,0.0,44.96,33.48,23.66,27.61,43.57,16.03,49.93,15.71,28.15,15.86,20.88,14.25,27.83,20.7,28.54,0.0,35.59,0.0,33.43,41.77,44.27,41.41,41.22,1.48,43.43,0.0,38.95,0.0,50.22,17.03,42.87,37.47,43.84,12.64,32.66,7.91,48.11,7.87,40.07,10.34,61.32,49.75,64.61,70.0,33.56,61.02,30.44,75.49,38.17,77.75,22.94,49.21,20.22,65.71,27.74,37.92,21.77,34.51,33.89,25.92,51.33,27.74,38.25,24.43,35.01,33.29
PTHR18901,130.97,136.42,143.78,157.32,108.71,105.07,101.86,116.46,61.35,127.02,338.01,121.63,232.65,125.72,409.75,145.13,11.94,138.28,9.61,151.34,0.0,126.44,116.36,122.68,125.28,78.68,90.73,142.5,164.5,101.78,98.83,155.77,168.9,120.74,251.05,109.38,345.07,114.36,377.59,166.3,0.87,150.09,1.23,163.26,5.36,120.34,63.3,16.78,135.58,303.35,161.4,258.11,130.99,214.15,95.06,1.4,95.3,0.0,106.91,16.68,94.35,168.5,99.39,162.29,107.37,167.36,396.56,127.03,95.0,139.07,78.68,381.99,95.97,172.65,0.0,345.89,134.06,28.74,77.55,47.87,270.5,440.67,433.18,290.79,49.68,401.88,2.92,352.09,1.24,130.01,136.16,60.56,138.48,47.13,135.79,194.67,0.0,181.58,0.0,185.52,0.0,328.09,2.31,360.25,4.03,352.85,5.57,382.95,17.04,449.65,29.52,309.06,3.51,66.08,66.54,49.09,0.71,126.16,0.55,175.66,0.0,149.66,76.97,49.01,71.95,140.7,57.15,163.97,15.22,455.19,36.37,531.02,36.35,422.99,35.67,29.78,0.0,40.92,0.0,31.4,147.46,141.67,146.73,133.05,0.52,137.35,1.6,136.79,0.0,153.86,370.47,153.48,651.81,161.65,294.85,173.76,16.12,170.59,20.9,196.93,4.08,242.96,154.99,199.68,249.45,584.22,233.49,540.14,258.24,573.58,182.53,37.08,156.19,26.99,194.76,38.7,466.37,527.9,530.22,553.21,39.0,470.97,49.1,552.12,31.72,69.96,76.64
PTHR10430,166.43,119.38,117.32,78.7,134.6,78.74,131.63,81.69,65.9,123.15,335.89,146.94,210.57,133.14,314.38,79.5,34.05,92.45,41.96,35.72,3.5,144.23,390.39,154.4,474.61,473.34,468.51,98.35,440.4,143.99,433.79,91.33,670.88,75.42,245.09,144.72,193.32,149.5,168.21,33.02,41.04,31.01,13.64,30.27,64.26,161.4,200.24,6.41,150.11,115.72,179.74,288.21,159.62,84.58,187.47,13.96,206.51,16.59,172.58,34.03,59.65,586.64,60.35,567.19,65.68,622.2,672.58,539.53,110.77,568.92,115.91,515.75,135.02,193.53,20.38,834.39,215.58,254.17,96.6,305.21,528.92,324.65,301.76,376.25,90.94,295.28,5.77,407.36,0.0,42.69,623.49,17.26,566.34,13.76,660.8,179.5,0.0,185.58,13.25,148.8,2.41,299.55,2.85,278.62,8.04,259.78,5.9,305.75,197.36,287.12,345.18,231.39,31.73,150.73,142.17,96.36,0.0,580.26,0.36,490.97,0.0,588.7,111.62,348.56,126.98,853.81,91.55,638.08,84.33,618.38,39.58,504.17,75.56,803.54,51.26,291.69,0.0,349.56,0.0,291.91,540.3,572.14,540.93,605.88,160.98,569.32,131.15,609.58,169.4,577.49,207.9,577.89,464.76,558.41,171.66,637.74,70.49,618.91,93.71,686.24,67.75,543.26,547.2,500.57,742.53,651.11,768.86,513.32,741.32,718.89,564.12,272.14,565.28,201.58,597.15,281.55,329.26,305.65,481.95,900.0,321.6,592.59,368.6,666.55,277.63,328.19,336.6
PTHR21493,443.2,463.41,454.93,514.18,397.72,476.66,390.67,548.4,231.58,359.84,130.36,334.23,97.64,342.27,151.67,439.14,15.99,460.89,10.31,739.63,0.0,370.7,274.68,344.01,283.01,452.43,127.9,383.15,277.45,360.27,206.12,444.01,404.88,504.04,95.24,326.45,101.65,371.37,100.83,724.76,21.93,1226.39,5.68,584.35,30.55,529.58,368.14,28.02,516.5,223.24,488.01,247.55,399.34,92.82,380.29,0.92,279.11,0.2,382.75,33.93,280.56,350.98,268.65,327.58,323.61,441.61,428.31,234.2,329.38,335.13,434.47,124.46,442.31,55.86,0.0,122.27,450.57,135.48,469.95,128.42,134.61,170.67,171.74,94.56,67.79,140.48,4.22,103.3,0.0,31.77,634.59,24.26,561.78,25.71,680.43,95.34,0.0,103.01,0.0,112.57,3.47,154.39,0.0,161.77,1.93,153.3,2.05,142.86,102.18,155.98,158.89,119.48,7.98,135.08,112.05,90.08,0.0,388.26,0.0,199.22,0.0,664.45,132.57,92.69,96.36,264.78,80.0,258.35,65.89,229.05,66.04,239.4,86.24,219.34,40.49,156.66,0.0,165.2,0.0,153.9,358.4,381.11,369.2,1067.5,0.0,906.55,0.0,900.42,1.28,409.32,105.57,309.38,189.77,299.56,69.83,291.56,42.29,211.12,39.34,246.0,31.01,312.08,350.74,352.77,176.11,186.2,214.46,182.59,166.28,193.62,157.51,132.2,159.61,96.78,155.57,108.35,184.02,190.36,190.73,168.31,104.52,200.1,65.69,200.17,111.76,108.52,89.8
PTHR10436,101.66,121.29,108.91,117.04,24.54,156.88,19.63,139.83,9.67,102.24,29.95,127.21,22.24,100.01,33.74,139.09,13.21,113.56,0.0,47.79,0.0,112.74,50.74,112.58,42.27,106.61,33.31,82.97,79.91,135.93,43.49,87.28,62.3,130.9,20.24,85.08,40.65,95.85,45.34,68.77,6.29,42.31,0.67,87.12,9.28,29.59,24.43,192.36,33.05,18.57,32.49,22.91,41.39,14.91,34.93,0.0,29.59,0.0,50.39,10.58,18.31,50.43,18.78,48.49,20.51,55.55,34.87,72.57,28.03,107.39,18.83,51.11,23.97,16.58,374.88,78.07,46.3,30.55,21.88,37.33,40.16,37.89,35.38,34.56,19.97,27.79,0.0,27.49,0.0,8.25,60.29,2.79,57.28,2.1,51.2,29.22,0.0,20.46,0.0,19.43,0.0,34.69,0.0,39.57,0.0,40.2,0.0,31.58,18.7,37.8,29.69,31.49,2.14,28.24,23.47,18.86,0.0,53.76,0.0,78.64,0.0,65.36,38.12,68.22,26.46,65.73,33.75,81.64,14.03,79.27,16.89,76.59,14.93,88.79,23.34,29.52,0.0,38.8,0.0,34.1,57.16,60.84,60.8,54.22,0.0,54.47,0.0,60.08,0.0,61.27,9.5,60.75,18.02,58.42,11.81,63.08,4.94,69.81,6.77,65.03,7.62,71.87,58.28,70.12,101.93,74.94,91.02,70.89,110.0,73.03,88.1,30.71,75.91,21.95,73.82,28.44,98.63,58.94,97.63,97.7,30.32,96.57,33.54,85.97,25.36,43.69,37.4
PTHR11533,103.08,117.75,116.9,121.81,84.52,146.05,80.86,134.88,65.16,112.65,215.47,118.14,175.09,94.29,250.5,113.25,47.1,111.0,39.64,110.94,13.33,123.53,96.54,121.07,96.74,95.23,74.07,113.05,109.78,135.2,99.61,111.83,119.98,111.56,157.72,90.97,250.96,95.21,228.6,110.65,4.45,116.4,2.29,104.5,9.88,74.75,79.73,2.9,77.78,150.27,70.39,177.56,100.21,78.79,90.3,25.65,82.53,36.83,84.95,22.68,76.2,104.81,78.86,110.47,85.74,125.18,80.39,99.04,67.77,128.08,86.7,447.21,82.07,207.34,2.41,346.71,81.19,38.86,84.14,48.2,179.33,306.8,292.9,228.86,18.07,249.13,0.0,248.04,0.0,72.75,140.44,27.66,124.05,26.26,121.58,216.3,18.22,235.77,12.73,191.66,18.26,353.53,26.96,296.1,29.55,302.28,39.39,273.66,25.54,258.71,31.67,181.66,3.12,44.64,45.21,34.86,13.91,162.11,14.76,198.82,15.15,171.59,50.35,47.41,34.01,106.3,64.25,133.05,23.33,350.92,15.05,355.2,24.35,507.99,11.81,56.55,11.8,57.17,0.0,54.34,132.92,125.13,131.92,136.96,17.91,140.88,19.07,138.11,18.59,138.24,91.77,102.53,239.51,102.47,95.67,143.56,19.75,134.27,22.89,133.67,16.77,99.27,113.87,105.79,144.45,721.06,157.27,691.5,143.73,746.56,140.05,38.75,130.02,33.98,128.21,42.09,332.64,325.6,339.94,672.18,35.5,437.58,40.03,816.79,41.67,70.34,62.57
PTHR10434,45.93,40.16,39.73,41.59,32.92,35.84,34.47,43.55,30.83,41.76,53.67,49.01,34.5,49.27,46.74,31.53,4.31,31.4,7.51,14.48,0.68,37.23,12.82,34.1,11.89,43.84,19.93,37.58,7.27,46.32,7.4,35.43,6.5,30.31,2.61,39.92,4.08,37.36,7.3,14.35,1.09,14.1,0.0,17.93,1.4,31.01,29.54,0.69,36.88,35.45,25.0,27.19,38.15,24.92,46.23,3.0,52.14,4.46,49.76,5.47,18.48,13.9,20.13,10.45,19.33,15.52,30.81,6.45,31.26,8.47,25.0,5.08,27.02,1.27,0.0,38.58,50.71,3.06,28.24,4.72,99.51,52.47,55.21,40.52,8.14,40.42,0.0,51.92,0.0,6.54,19.07,2.76,16.81,3.22,19.45,24.55,0.0,28.91,0.0,28.53,0.0,49.93,0.0,53.99,0.0,48.59,0.0,42.77,9.44,53.0,7.0,34.31,0.68,22.25,12.33,8.09,0.0,16.91,0.71,24.59,0.0,24.1,17.4,7.02,14.47,8.65,12.5,9.32,7.94,13.87,11.78,11.6,9.27,8.66,1.69,4.1,0.0,6.08,0.0,5.12,19.5,18.8,18.82,15.65,0.0,16.98,0.0,19.36,0.0,21.86,4.6,17.78,5.84,15.75,1.91,28.42,1.11,28.95,1.0,22.27,0.0,4.88,5.55,4.71,20.85,13.33,24.06,13.3,18.92,12.15,17.61,4.8,16.99,2.91,14.93,5.32,26.83,10.58,26.45,18.96,1.98,22.12,2.86,12.32,2.68,7.33,5.82
PTHR24096,386.77,478.51,554.29,692.02,254.85,546.34,248.94,617.91,212.03,567.77,493.79,506.26,357.78,529.21,561.96,554.33,27.85,578.59,13.75,510.57,4.7,490.1,182.08,486.91,167.47,232.53,113.21,582.81,413.86,491.17,319.7,474.6,885.93,571.63,341.3,331.35,284.73,373.38,162.54,540.4,76.44,453.84,32.85,535.23,132.52,289.49,295.73,41.42,238.82,255.09,219.62,802.8,163.68,210.02,235.43,1.95,218.89,1.37,271.72,28.69,159.12,197.21,134.6,197.22,179.59,217.73,151.18,575.55,241.41,841.76,235.13,742.93,320.01,691.0,80.55,456.79,429.99,497.91,269.83,491.36,527.74,580.47,553.83,598.27,49.52,500.23,3.19,576.03,0.0,241.84,171.47,77.71,160.16,82.5,162.99,314.64,0.0,312.59,6.1,299.66,0.0,498.01,15.36,430.75,18.9,455.75,16.81,443.76,378.23,493.43,480.06,279.66,46.65,112.07,86.09,49.24,0.35,198.17,0.0,195.32,0.6,188.14,128.96,284.55,93.22,631.35,95.37,695.76,62.01,480.67,50.53,486.29,82.17,896.51,37.31,544.99,3.76,649.73,0.0,614.84,143.46,148.37,155.19,179.47,12.28,185.85,19.5,184.16,19.85,176.85,119.57,161.48,231.28,148.1,92.14,123.28,132.92,158.86,120.39,137.6,92.07,1150.52,603.71,576.68,717.11,1136.63,715.74,1032.58,717.11,1174.49,819.42,364.68,811.59,256.79,662.48,362.49,264.3,316.38,287.73,894.86,296.95,525.57,394.14,1245.56,298.79,450.85,399.21
PTHR13693,77.02,83.62,83.01,93.08,64.8,102.68,71.74,100.91,47.09,71.99,214.9,92.01,131.96,72.81,346.56,77.13,16.42,72.73,7.1,74.72,0.22,61.21,33.76,64.3,36.04,90.79,40.19,59.32,63.37,85.06,68.39,67.72,91.12,84.14,165.3,59.66,68.82,62.88,66.68,84.21,14.06,89.54,5.9,71.37,32.08,81.05,60.95,8.78,79.06,201.6,69.32,130.77,89.02,149.52,63.64,1.6,68.21,1.21,79.97,33.73,41.52,51.75,39.25,57.22,49.61,59.0,84.42,73.11,68.45,101.34,63.7,52.75,67.13,31.35,5.38,91.21,92.8,106.17,59.81,87.46,104.59,249.79,241.88,143.26,36.87,249.49,2.43,258.9,0.73,101.95,42.96,37.98,41.66,36.54,39.93,97.91,3.78,95.65,0.0,106.97,0.0,126.41,0.0,118.34,0.0,124.69,0.0,170.06,73.32,187.1,160.64,110.72,6.3,98.21,82.93,67.78,0.0,45.67,0.0,43.47,0.0,38.17,113.56,35.51,104.0,93.26,80.22,120.14,49.58,74.98,43.06,91.28,63.2,96.99,29.52,86.19,0.0,97.92,0.0,96.4,34.5,36.42,37.37,35.84,0.0,38.42,0.0,41.37,0.46,36.1,39.07,34.01,103.93,33.46,31.69,43.88,22.62,41.56,14.55,44.32,5.96,68.81,74.57,79.97,135.13,99.72,124.6,104.51,120.5,85.96,98.34,57.9,95.9,36.84,90.68,50.74,75.7,244.28,72.58,132.68,42.54,137.25,52.59,94.43,49.13,78.92,81.34
PTHR22950,1004.75,1075.66,1091.98,950.44,414.27,1008.88,444.5,1129.55,271.24,666.75,212.9,714.01,157.33,664.25,210.65,796.91,1.62,793.24,0.96,1117.08,0.0,1108.41,551.17,978.27,549.17,701.04,1585.53,727.9,509.62,775.86,297.93,650.17,568.99,1013.92,83.33,891.86,86.91,1050.55,92.8,1357.18,29.26,1235.55,10.52,1199.12,55.18,491.5,383.92,12.74,432.82,147.75,473.23,212.12,532.79,94.54,398.23,0.58,429.08,0.34,498.7,8.81,331.26,755.99,258.47,694.84,334.27,664.23,360.46,532.07,370.72,521.96,473.05,88.81,437.86,33.03,0.9,151.99,1068.3,257.85,506.72,203.6,183.96,221.46,233.89,140.57,17.1,174.2,0.0,143.84,0.0,35.95,502.66,20.8,512.14,22.93,495.02,140.37,3.21,169.64,0.0,153.97,1.56,277.47,23.49,323.34,38.55,308.43,14.42,191.42,142.99,264.17,226.01,186.69,14.34,42.63,40.14,28.79,0.0,584.12,0.0,614.57,0.0,574.58,38.51,211.68,36.29,459.24,19.77,998.04,24.26,153.83,15.85,150.4,24.48,161.95,10.93,270.19,0.0,265.94,0.0,261.34,490.54,502.01,509.37,491.94,1.49,554.0,0.83,490.8,3.17,498.49,167.9,527.84,287.63,517.71,127.92,453.43,62.65,577.08,58.11,563.56,46.23,621.68,512.35,723.12,615.23,181.78,603.1,199.58,713.05,190.44,528.56,211.7,557.82,151.75,437.2,200.64,350.48,101.18,303.41,231.84,177.65,215.74,156.17,194.08,182.97,262.2,237.72
PTHR24095,1301.06,1019.69,966.65,430.41,942.67,402.78,741.74,364.72,579.52,674.22,815.98,1131.92,2225.06,853.57,705.8,394.21,63.3,387.65,31.81,249.13,0.69,1771.39,565.69,1396.28,537.41,899.16,539.76,371.81,569.49,591.0,422.17,280.0,763.67,240.3,276.38,1481.58,662.1,1449.52,961.8,643.94,24.21,924.36,12.88,296.45,43.03,1033.05,1391.8,50.32,791.42,953.99,879.97,503.48,671.71,1195.52,964.17,8.83,1052.92,8.98,754.71,16.99,453.59,624.15,347.04,622.55,513.03,785.83,774.11,800.23,1043.22,1001.3,1092.99,655.32,1304.53,582.19,330.89,485.72,1132.46,198.89,1388.81,172.55,398.86,486.33,446.71,385.77,40.32,473.87,1.35,465.67,0.0,70.63,237.41,45.91,242.28,30.83,263.96,221.4,8.04,248.9,9.84,173.64,10.36,312.55,25.19,334.48,30.64,364.43,52.96,697.16,204.88,504.18,228.54,535.81,16.3,103.54,83.67,39.28,4.39,689.5,3.21,364.04,2.94,332.52,92.78,349.27,62.6,677.92,242.52,1006.33,48.38,471.05,50.75,540.04,54.52,709.53,37.93,215.37,3.96,182.8,0.0,191.9,268.35,248.78,263.49,461.31,52.35,579.89,54.9,334.03,44.69,248.11,109.71,373.04,237.96,320.76,99.44,79.37,38.77,126.4,36.46,107.83,27.78,1072.75,915.73,1186.57,411.95,586.2,385.4,666.45,459.17,726.33,379.39,123.04,399.66,89.7,488.39,143.78,243.47,1167.63,283.46,489.79,127.14,794.42,105.3,604.19,122.87,110.42,125.0
PTHR24092,47.25,59.99,63.65,53.92,14.29,53.73,14.81,54.35,12.56,41.53,261.53,39.92,190.77,38.86,289.35,58.33,14.43,58.53,5.7,37.18,0.0,50.3,22.83,49.65,29.35,45.27,15.78,49.9,150.49,54.29,144.58,48.95,206.25,59.79,273.43,37.69,301.57,46.73,317.72,45.41,6.97,31.87,0.57,54.24,5.07,13.96,14.74,1.79,11.74,275.36,12.71,251.03,26.73,281.59,10.96,0.38,12.2,0.0,14.74,14.42,9.26,30.64,9.83,31.11,11.9,52.01,8.32,136.41,7.86,215.82,13.79,380.9,17.71,177.82,0.0,234.88,38.78,29.11,8.43,32.67,178.72,309.97,293.3,343.51,21.75,435.92,1.08,225.53,0.0,88.49,84.55,34.27,78.18,45.09,78.64,199.22,0.0,202.62,5.57,188.33,6.17,327.61,40.47,275.28,89.88,298.83,41.38,215.87,15.38,250.46,27.07,191.41,1.5,44.15,30.48,36.17,0.16,50.07,0.64,37.31,0.2,66.33,53.94,58.27,38.48,166.84,37.61,168.29,36.21,397.08,22.95,400.4,37.86,344.1,15.07,31.63,0.0,32.69,0.0,30.27,44.15,49.3,52.24,78.62,5.57,75.79,6.99,76.19,8.08,67.76,161.96,28.4,272.85,28.94,114.95,36.88,13.12,38.83,10.09,44.45,8.19,174.83,157.49,139.25,206.5,542.75,211.57,582.3,201.81,572.6,257.03,36.86,248.0,25.57,238.62,32.74,430.96,521.81,352.55,470.03,28.07,486.29,30.25,578.36,25.33,37.66,35.0
PTHR24093,1054.14,1168.28,1357.36,1386.76,795.44,1473.86,758.64,1413.98,644.51,1207.22,1320.81,1102.83,1116.47,979.31,1403.85,1705.85,215.47,1688.7,203.6,1505.63,61.83,1236.58,509.68,1090.01,522.53,868.21,707.55,1516.77,2095.89,1684.32,1741.43,1430.7,2738.58,1903.28,845.64,870.59,525.86,1083.67,601.51,1937.88,74.66,1310.58,38.37,1964.1,113.6,873.53,632.61,78.9,769.31,986.3,792.05,1577.85,746.96,882.4,811.79,14.92,1269.35,25.3,756.27,126.47,673.54,825.56,547.17,823.78,730.89,974.95,1087.12,2745.05,584.93,2738.04,815.86,1148.7,1013.09,519.18,124.92,821.88,974.5,377.39,955.09,471.21,1293.34,1600.15,1541.22,1045.32,339.16,1341.88,15.95,1187.49,6.76,468.39,736.28,187.39,678.9,186.52,693.63,1242.25,58.86,1236.62,28.7,1121.66,47.53,2016.94,170.84,1989.31,168.97,1882.85,139.77,1280.4,276.53,1629.88,389.69,1123.43,24.3,671.46,527.15,571.38,7.38,678.73,4.73,703.64,5.6,723.55,665.74,933.01,497.49,2633.53,458.62,3521.14,290.32,2010.22,283.16,2125.62,405.24,2129.58,129.09,404.78,10.4,452.58,0.0,415.14,724.64,766.21,820.37,648.14,50.09,713.37,67.31,739.02,47.09,876.92,264.81,557.87,559.26,567.09,204.23,944.48,168.68,908.1,161.72,1028.78,137.5,3771.28,2527.03,3027.94,4338.67,2190.38,4564.19,1908.9,4621.14,2126.13,4703.14,409.72,4666.94,282.49,6032.46,386.66,1039.05,1063.77,1047.84,2019.94,303.34,1078.75,394.4,2200.53,330.13,489.18,491.83
PTHR22767,57.86,59.82,69.45,43.96,26.39,52.09,19.57,70.1,15.32,41.09,23.47,54.9,19.12,43.14,27.92,74.14,2.98,74.27,0.0,19.28,0.0,75.71,29.97,84.99,26.77,61.44,44.92,46.13,46.23,62.48,19.87,40.87,29.65,64.68,21.0,42.78,29.48,66.04,32.88,26.03,1.46,17.89,0.0,19.69,3.71,28.09,22.93,1.26,28.11,21.45,22.42,36.83,32.46,15.34,33.14,0.0,35.38,0.0,44.42,6.19,11.63,37.89,10.96,33.37,15.09,54.54,27.1,48.63,23.0,50.13,19.28,34.07,22.02,13.64,0.0,95.48,33.63,12.56,22.79,33.56,58.54,36.2,31.76,23.5,4.06,30.76,0.0,23.11,0.0,5.53,66.28,1.77,62.66,1.74,53.11,19.83,0.0,22.42,2.43,24.78,0.0,50.25,1.73,47.46,3.85,42.66,4.34,44.67,13.76,40.5,19.27,33.56,1.24,12.11,8.6,17.82,0.0,50.57,0.0,64.62,0.0,46.76,16.68,17.08,13.44,30.41,18.23,59.47,3.18,76.96,4.56,68.97,10.08,75.16,10.21,15.98,0.0,25.21,0.0,23.78,50.49,59.47,54.02,54.95,0.0,56.27,1.08,72.49,0.0,64.23,12.21,37.05,19.42,46.37,9.43,59.13,6.63,71.15,3.43,33.59,2.22,40.43,51.14,48.77,80.65,48.67,81.82,58.85,86.84,59.81,49.12,28.03,56.37,19.03,42.27,25.21,73.24,59.41,66.65,59.89,16.08,74.6,15.75,54.31,15.15,32.17,31.68
